Devil May Cry,PS2,2001.0,Action,Capcom,Capcom,M
Star Wars: The Old Republic,PC,2011.0,Role-Playing,Electronic Arts,"LucasArts, BioWare",T
Middle-Earth: Shadow of Mordor,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,Monolith Productions,M
Sonic Heroes,PS2,2003.0,Platform,Sega,Sonic Team,E
Hitman 2: Silent Assassin,PS2,2002.0,Action,Eidos Interactive,Io Interactive,M
Titanfall,XOne,2014.0,Shooter,Electronic Arts,Respawn Entertainment,M
Battlefield: Bad Company 2,PS3,2010.0,Shooter,Electronic Arts,EA DICE,M
SOCOM II: U.S. Navy SEALs,PS2,2003.0,Shooter,Sony Computer Entertainment,Zipper Interactive,M
Pac-Man Collection,GBA,2001.0,Puzzle,Atari,Mass Media,E
Street Fighter IV,X360,2009.0,Fighting,Capcom,Capcom,T
inFAMOUS,PS3,2009.0,Action,Sony Computer Entertainment,Sucker Punch,T
Kirby Super Star Ultra,DS,2008.0,Platform,Nintendo,HAL Labs,E
Call of Duty: Ghosts,XOne,2013.0,Shooter,Activision,Infinity Ward,M
Mass Effect,X360,2007.0,Role-Playing,Microsoft Game Studios,BioWare,M
Sonic Mega Collection Plus,PS2,2004.0,Misc,Sega,Sonic Team,E
World Soccer Winning Eleven 7 International,PS2,2003.0,Sports,Konami Digital Entertainment,KCET,E
Sega Superstars Tennis,X360,2008.0,Sports,Sega,Sumo Digital,E10+
Hot Shots Golf 3,PS2,2001.0,Sports,Sony Computer Entertainment,Clap Hanz,E
Cooking Mama: Cook Off,Wii,2007.0,Simulation,505 Games,OfficeCreate,E
Call of Duty: Finest Hour,PS2,2004.0,Shooter,Activision,Spark Unlimited,T
WarioWare: Smooth Moves,Wii,2006.0,Puzzle,Nintendo,Intelligent Systems,E10+
Madden NFL 13,X360,2012.0,Sports,Electronic Arts,EA Tiburon,E
The Elder Scrolls III: Morrowind,XB,2002.0,Role-Playing,Ubisoft,Bethesda Softworks,T
Assassins Creed IV: Black Flag,PS4,2013.0,Action,Ubisoft,Ubisoft,M
Mortal Kombat,PS3,2011.0,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,M
Madden NFL 10,X360,2009.0,Sports,Electronic Arts,EA Tiburon,E
BioShock,X360,2007.0,Shooter,Take-Two Interactive,"Irrational Games, 2K Marin",M
Metroid Prime,GC,2002.0,Shooter,Nintendo,Retro Studios,T
Assassins Creed: Brotherhood,PS3,2010.0,Action,Ubisoft,Ubisoft Montreal,M
Medal of Honor,PS3,2010.0,Shooter,Electronic Arts,"EA DICE, Danger Close",M
inFAMOUS: Second Son,PS4,2014.0,Action,Sony Computer Entertainment,Sucker Punch,T
NBA Street,PS2,2001.0,Sports,Electronic Arts,NuFX,E
Jak II,PS2,2003.0,Platform,Sony Computer Entertainment,Naughty Dog,T
Need for Speed: Hot Pursuit,PS3,2010.0,Racing,Electronic Arts,Criterion Games,E10+
Skylanders: Spyros Adventure,Wii,2011.0,Action,Activision,Toys for Bob,E10+
Battlefield 3,PC,2011.0,Shooter,Electronic Arts,EA DICE,M
Mortal Kombat X,PS4,2015.0,Fighting,Warner Bros. Interactive Entertainment,"Warner Bros. Interactive Entertainment, NetherRealm Studios",M
The Sims,PS2,2003.0,Simulation,Electronic Arts,Edge of Reality,T
Killzone 3,PS3,2011.0,Shooter,Sony Computer Entertainment,Guerrilla,M
Star Wars: The Force Unleashed,X360,2008.0,Action,LucasArts,LucasArts,T
Yoshis Island DS,DS,2006.0,Platform,Nintendo,Artoon,E
Saints Row: The Third,X360,2011.0,Action,THQ,Volition Inc.,M
Tekken 6,PS3,2009.0,Fighting,Namco Bandai Games,Namco Bandai Games,T
Sonic and the Secret Rings,Wii,2007.0,Platform,Sega,Sonic Team,E
The Legend of Zelda: A Link to the Past,GBA,2002.0,Action,Nintendo,Capcom,E
Onimusha: Warlords,PS2,2001.0,Action,Virgin Interactive,Capcom,M
L.A. Noire,X360,2011.0,Adventure,Take-Two Interactive,Team Bondi,M
Call of Duty 3,X360,2006.0,Shooter,Activision,Treyarch,T
Madden NFL 12,X360,2011.0,Sports,Electronic Arts,EA Tiburon,E
LEGO Star Wars II: The Original Trilogy,PS2,2006.0,Action,LucasArts,Travellers Tales,E10+
Killzone: Shadow Fall,PS4,2013.0,Shooter,Sony Computer Entertainment,Guerrilla,M
Madden NFL 11,X360,2010.0,Sports,Electronic Arts,EA Tiburon,E
Burnout 3: Takedown,PS2,2004.0,Racing,Electronic Arts,Criterion Games,T
Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010.0,Puzzle,Nintendo,Nintendo,E
Professor Layton and the Last Specter,DS,2009.0,Puzzle,Nintendo,Level 5,E10+
Call Of Duty 2: Big Red One,PS2,2005.0,Shooter,Activision,Treyarch,T
Medal of Honor,PS,1998.0,Shooter,Electronic Arts,Dreamworks Interactive,T
Fable,XB,2004.0,Role-Playing,Microsoft Game Studios,Big Blue Box,M
Guitar Hero: World Tour,X360,2008.0,Misc,Activision,Neversoft Entertainment,T
FIFA 17,XOne,2016.0,Sports,Electronic Arts,"EA Sports, EA Vancouver",E
Tom Clancys Splinter Cell,PS2,2003.0,Action,Ubisoft,Ubisoft Shanghai,T
Need for Speed: Shift,PS3,2009.0,Racing,Electronic Arts,Slightly Mad Studios,E
Medal of Honor Heroes,PSP,2006.0,Shooter,Electronic Arts,Team Fusion,T
Final Fantasy XIII-2,PS3,2011.0,Role-Playing,Square Enix,Square Enix,T
Midnight Club: Street Racing,PS2,2000.0,Racing,Take-Two Interactive,Angel Studios,T
Skate 3,X360,2010.0,Sports,Electronic Arts,EA Black Box,T
ESPN NFL 2K5,PS2,2004.0,Sports,Sega,Visual Concepts,E
Halo Wars,X360,2009.0,Strategy,Microsoft Game Studios,Ensemble Studios,T
NBA 2K12,X360,2011.0,Sports,Take-Two Interactive,Visual Concepts,E
FIFA Soccer 10,X360,2009.0,Sports,Electronic Arts,EA Sports,E
Medal of Honor,X360,2010.0,Shooter,Electronic Arts,"Dice, Danger Close",M
Harry Potter and the Chamber of Secrets,PS2,2002.0,Action,Electronic Arts,Electronic Arts,E
God of War Collection,PS3,2009.0,Action,Sony Computer Entertainment,Bluepoint Games,M
NBA Live 2005,PS2,2004.0,Sports,Electronic Arts,EA Canada,E
Mario Strikers Charged,Wii,2007.0,Sports,Nintendo,Next Level Games,E10+
FIFA Soccer 09,PS3,2008.0,Sports,Electronic Arts,EA Canada,E
Style Savvy,DS,2008.0,Simulation,Nintendo,syn Sophia,E
WWE SmackDown vs. RAW 2007,PS2,2006.0,Fighting,THQ,Yukes,T
LEGO Star Wars: The Complete Saga,X360,2007.0,Action,LucasArts,Travellers Tales,E10+
Madden NFL 08,PS2,2007.0,Sports,Electronic Arts,EA Tiburon,E
Monster Hunter Freedom 2,PSP,2007.0,Role-Playing,Capcom,Capcom,T
Sonic Adventure 2 Battle,GC,2001.0,Platform,Sega,Sonic Team,E
Madden NFL 13,PS3,2012.0,Sports,Electronic Arts,EA Tiburon,E
Dragon Age: Origins,X360,2009.0,Role-Playing,Electronic Arts,BioWare,M
Pokémon Colosseum,GC,2003.0,Role-Playing,Nintendo,Genius Sonority Inc.,E
LittleBigPlanet,PSP,2009.0,Platform,Sony Computer Entertainment,"SCE/WWS, Media Molecule",E10+
Madden NFL 09,X360,2008.0,Sports,Electronic Arts,EA Tiburon,E
Crazy Taxi,PS2,2001.0,Racing,Acclaim Entertainment,Acclaim Studios Cheltenham,T
Art Academy,DS,2010.0,Misc,Nintendo,Headstrong Games,E
NBA 2K14,X360,2013.0,Sports,Take-Two Interactive,Visual Concepts,E
Skylanders Giants,Wii,2012.0,Action,Activision,Toys for Bob,E10+
Deca Sports,Wii,2008.0,Sports,Konami Digital Entertainment,CAProduction,E
Marvel: Ultimate Alliance,X360,2006.0,Role-Playing,Activision,Raven Software,T
Mortal Kombat: Deadly Alliance,PS2,2002.0,Fighting,Midway Games,Midway,M
Game Party,Wii,2007.0,Misc,Midway Games,Midway,E
Bloodborne,PS4,2015.0,Action,Sony Computer Entertainment,From Software,M
Mario Party 4,GC,2002.0,Misc,Nintendo,Hudson,E
Pure,X360,2008.0,Racing,Disney Interactive Studios,Black Rock Studio,E
NBA 2K13,PS3,2012.0,Sports,Take-Two Interactive,Visual Concepts,E
Saints Row: The Third,PS3,2011.0,Action,THQ,Volition Inc.,M
Resistance 2,PS3,2008.0,Shooter,Sony Computer Entertainment,Insomniac Games,M
NBA 2K15,PS4,2014.0,Sports,Take-Two Interactive,Visual Concepts,E
Final Fantasy Tactics,PS,1997.0,Role-Playing,SquareSoft,SquareSoft,T
Midnight Club: Los Angeles,PS3,2008.0,Racing,Take-Two Interactive,Rockstar San Diego,T
The Sims: Bustin Out,PS2,2003.0,Simulation,Electronic Arts,Maxis,T
LEGO Harry Potter: Years 1-4,Wii,2010.0,Action,Warner Bros. Interactive Entertainment,Travellers Tales,E10+
Call of Duty: Infinite Warfare,XOne,2016.0,Shooter,Activision,Infinity Ward,M
Madden NFL 16,XOne,2015.0,Sports,Electronic Arts,EA Sports,E
Tom Clancys Rainbow Six: Vegas 2,X360,2008.0,Shooter,Ubisoft,Ubisoft Montreal,M
Need for Speed Carbon: Own the City,PSP,2006.0,Racing,Electronic Arts,EA Canada,E10+
Dragon Ball Z: Budokai 2,PS2,2003.0,Fighting,Atari,Dimps Corporation,T
pro evolution soccer 2011,PS3,2010.0,Sports,Konami Digital Entertainment,Konami,E
ATV Offroad Fury,PS2,2001.0,Racing,Sony Computer Entertainment,Rainbow Studios,E
Need for Speed: ProStreet,PS2,2007.0,Racing,Electronic Arts,Black Box,E10+
Halo: Combat Evolved Anniversary,X360,2011.0,Shooter,Microsoft Game Studios,343 Industries,M
Guitar Hero,PS2,2005.0,Misc,RedOctane,Harmonix Music Systems,T
Madden NFL 11,PS3,2010.0,Sports,Electronic Arts,EA Tiburon,E
Dead Island,X360,2011.0,Action,Deep Silver,Techland,M
Half-Life 2,PC,2004.0,Shooter,Vivendi Games,Valve Software,M
The Incredibles,PS2,2004.0,Action,THQ,Heavy Iron Studios,T
Madden NFL 08,X360,2007.0,Sports,Electronic Arts,EA Tiburon,E
Tony Hawks Underground 2,PS2,2004.0,Sports,Activision,Neversoft Entertainment,T
Zumba Fitness,X360,2010.0,Sports,505 Games,"Pipeworks Software, Inc.",E
Madden NFL 10,PS3,2009.0,Sports,Electronic Arts,EA Tiburon,E
Midnight Club: Los Angeles,X360,2008.0,Racing,Take-Two Interactive,Rockstar San Diego,T
Kinect: Disneyland Adventures,X360,2011.0,Misc,Microsoft Game Studios,Frontier Developments,E10+
WWE SmackDown vs Raw 2008,PS2,2007.0,Fighting,THQ,Yukes,T
The Legend of Zelda: Majoras Mask 3D,3DS,2015.0,Action,Nintendo,GREZZO,E10+
Resident Evil - Code: Veronica X,PS2,2001.0,Action,Capcom,Capcom,M
NBA 2K16,XOne,2015.0,Sports,Take-Two Interactive,Visual Concepts,E10+
Kinect Sports: Season Two,X360,2011.0,Sports,Microsoft Game Studios,"Rare Ltd., BigPark",E
James Bond 007: Everything or Nothing,PS2,2004.0,Shooter,Electronic Arts,EA Redwood Shores,T
Need For Speed: High Stakes,PS,1999.0,Racing,Electronic Arts,EA Canada,E
Guild Wars 2,PC,2012.0,Action,NCSoft,ArenaNet,T
Paper Mario: Sticker Star,3DS,2012.0,Role-Playing,Nintendo,Intelligent Systems,E
Batman: Arkham Origins,PS3,2013.0,Action,Warner Bros. Interactive Entertainment,WB Games Montreal,T
LEGO Star Wars: The Complete Saga,PS3,2007.0,Action,LucasArts,Travellers Tales,E10+
Need for Speed Underground 2,XB,2004.0,Racing,Electronic Arts,EA Canada,E
Pro Evolution Soccer 2010,PS3,2009.0,Sports,Konami Digital Entertainment,Konami,E
FIFA Soccer 09,PS2,2008.0,Sports,Electronic Arts,EA Canada,E
LEGO Harry Potter: Years 1-4,DS,2010.0,Action,Warner Bros. Interactive Entertainment,TT Fusion,E10+
The Sims 3,X360,2010.0,Simulation,Electronic Arts,The Sims Studio,T
Pokemon Ranger: Shadows of Almia,DS,2008.0,Role-Playing,Nintendo,"HAL Labs, Creatures Inc.",E
Dead Island,PS3,2011.0,Action,Deep Silver,Techland,M
Kirby: Nightmare in Dream Land,GBA,2002.0,Platform,Nintendo,HAL Labs,E
Wario Land 4,GBA,2001.0,Platform,Nintendo,Nintendo,E
Sonics Ultimate Genesis Collection,PS3,2009.0,Misc,Sega,Backbone Entertainment,E10+
Far Cry: Primal,PS4,2016.0,Action,Ubisoft,Ubisoft Montreal,M
Battlefield 1,XOne,2016.0,Shooter,Electronic Arts,EA DICE,M
Onimusha 2: Samurais Destiny,PS2,2002.0,Adventure,Capcom,Capcom,M
Paper Mario: The Thousand-Year Door,GC,2004.0,Role-Playing,Nintendo,Intelligent Systems,E
Madden NFL 12,PS3,2011.0,Sports,Electronic Arts,EA Tiburon,E
God of War: Ascension,PS3,2013.0,Action,Sony Computer Entertainment,SCE Santa Monica,M
Guitar Hero III: Legends of Rock,PS3,2007.0,Misc,Activision,Neversoft Entertainment,T
Sonic Advance,GBA,2001.0,Platform,Sega,Sonic Team,E
Super Monkey Ball: Banana Blitz,Wii,2006.0,Misc,Sega,Sega,E
New Super Luigi U,WiiU,2013.0,Platform,Nintendo,Nintendo,E
Spyro: Season of Ice,GBA,2001.0,Platform,Vivendi Games,Digital Eclipse,E
Dissidia: Final Fantasy,PSP,2008.0,Fighting,Square Enix,Square Enix,T
Madden NFL 25,X360,2013.0,Sports,Electronic Arts,EA Sports,E
Borderlands 2,PS3,2012.0,Shooter,Take-Two Interactive,Gearbox Software,M
Prince of Persia: The Sands of Time,PS2,2003.0,Action,Ubisoft,Ubisoft,T
Monster Hunter Tri,Wii,2009.0,Role-Playing,Nintendo,Capcom,T
LEGO Marvel Super Heroes,X360,2013.0,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
Tom Clancys Rainbow Six: Siege,PS4,2015.0,Shooter,Ubisoft,Ubisoft Montreal,M
Star Wars: The Force Unleashed,PS3,2008.0,Action,LucasArts,LucasArts,T
Guitar Hero II,X360,2007.0,Misc,Activision,Harmonix Music Systems,T
Forza Motorsport 5,XOne,2013.0,Racing,Microsoft Game Studios,Turn 10,E
Rock Band 2,X360,2008.0,Misc,Electronic Arts,Harmonix Music Systems,T
Need for Speed: Hot Pursuit,X360,2010.0,Racing,Electronic Arts,Criterion Games,E10+
LEGO Indiana Jones: The Original Adventures,DS,2008.0,Action,Activision,TT Fusion,E
BioShock 2,X360,2010.0,Shooter,Take-Two Interactive,2K Marin,M
Star Wars: Knights of the Old Republic,XB,2003.0,Role-Playing,Activision,BioWare,T
Madden NFL 15,PS4,2014.0,Sports,Electronic Arts,EA Sports,E
Pro Evolution Soccer 2012,PS3,2011.0,Action,Konami Digital Entertainment,Konami,E
Saints Row,X360,2006.0,Action,THQ,Volition Inc.,M
ATV Offroad Fury 2,PS2,2002.0,Racing,THQ,Rainbow Studios,E
FIFA 15,XOne,2014.0,Sports,Electronic Arts,EA Sports,E
Tom Clancys The Division,XOne,2016.0,Shooter,Ubisoft,Massive Entertainment,M
Final Fantasy XIII,X360,2010.0,Role-Playing,Square Enix,Square Enix,T
The Sims: House Party,PC,2001.0,Simulation,Electronic Arts,Maxis,T
Scribblenauts,DS,2009.0,Puzzle,Warner Bros. Interactive Entertainment,5TH Cell,E10+
Sonic Unleashed,Wii,2008.0,Platform,Sega,Sonic Team,E10+
Pokemon Ranger,DS,2006.0,Role-Playing,Nintendo,HAL Labs,E
Overwatch,PS4,2016.0,Shooter,Activision,Blizzard Entertainment,T
Hitman: Absolution,PS3,2012.0,Action,Square Enix,Io Interactive,M
Call of Duty: Roads to Victory,PSP,2007.0,Shooter,Activision,Amaze Entertainment,T
Dance Dance Revolution Extreme,PS2,2004.0,Simulation,Konami Digital Entertainment,KCET,E
Final Fantasy Tactics Advance,GBA,2003.0,Role-Playing,SquareSoft,Square Enix,E
Your Shape featuring Jenny McCarthy,Wii,2009.0,Sports,Ubisoft,Ubisoft,E
Project Gotham Racing,XB,2001.0,Racing,Microsoft Game Studios,Bizarre Creations,E
NBA 2K12,PS3,2011.0,Sports,Take-Two Interactive,Visual Concepts,E
Need for Speed: Hot Pursuit 2,PS2,2002.0,Racing,Electronic Arts,Black Box,E
Dynasty Warriors 4,PS2,2003.0,Action,Tecmo Koei,Omega Force,T
NBA 2K14,PS3,2013.0,Sports,Take-Two Interactive,Visual Concepts,E
Parasite Eve,PS,1998.0,Role-Playing,SquareSoft,SquareSoft,M
Tetris DS,DS,2006.0,Puzzle,Nintendo,Nintendo,E
Battlefield: Hardline,PS4,2015.0,Shooter,Electronic Arts,Visceral Games,M
Mortal Kombat,X360,2011.0,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,M
Borderlands,PS3,2009.0,Shooter,Take-Two Interactive,Gearbox Software,M
Devil May Cry 3: Dantes Awakening,PS2,2005.0,Action,Capcom,Capcom,M
NBA 2K11,X360,2010.0,Action,Take-Two Interactive,Visual Concepts,E
Dying Light,PS4,2015.0,Action,Warner Bros. Interactive Entertainment,Techland,M
Dead Rising,X360,2006.0,Action,Capcom,Capcom,M
World of Warcraft: Cataclysm,PC,2010.0,Role-Playing,Activision,Blizzard Entertainment,T
Tetris Worlds,PS2,2002.0,Puzzle,THQ,Blue Planet Software,E
Final Fantasy III,DS,2006.0,Role-Playing,Square Enix,Matrix Software,E10+
Mario Party 5,GC,2003.0,Misc,Nintendo,Hudson,E
Portal 2,X360,2011.0,Shooter,Valve Software,Valve Software,E10+
Mario Sports Mix,Wii,2010.0,Sports,Nintendo,Square Enix,E
Need for Speed: Most Wanted 5-1-0,PSP,2005.0,Racing,Electronic Arts,EA Canada,E10+
The Sims 2: Pets,DS,2006.0,Simulation,Electronic Arts,Full Fat,E
Dance Dance Revolution: Hottest Party,Wii,2007.0,Simulation,Konami Digital Entertainment,Konami,E10+
DriveClub,PS4,2014.0,Racing,Sony Computer Entertainment,Evolution Studios,E
UFC 2009 Undisputed,X360,2009.0,Fighting,THQ,Yukes,T
Metal Gear Solid: Peace Walker,PSP,2010.0,Action,Konami Digital Entertainment,Kojima Productions,T
Kingdom Hearts: Birth by Sleep,PSP,2010.0,Role-Playing,Square Enix,Square Enix,E10+
SoulCalibur II,PS2,2003.0,Fighting,Namco Bandai Games,Namco,T
Need for Speed: ProStreet,X360,2007.0,Racing,Electronic Arts,EA Black Box,E10+
Sonic Mega Collection,GC,2002.0,Misc,Infogrames,Sonic Team,E
Need For Speed: Undercover,PS3,2008.0,Racing,Electronic Arts,EA Vancouver,T
SOCOM: U.S. Navy SEALs: Combined Assault,PS2,2006.0,Shooter,Sony Computer Entertainment,Zipper Interactive,T
Peter Jacksons King Kong: The Official Game of the Movie,PS2,2005.0,Action,Ubisoft,Ubisoft Montpellier,T
Need for Speed: ProStreet,PS3,2007.0,Racing,Electronic Arts,EA Black Box,E10+
Donkey Kong Country,GBA,2003.0,Platform,Nintendo,Rare Ltd.,E
Dance Central 2,X360,2011.0,Misc,Microsoft Game Studios,Harmonix Music Systems,T
Carnival Games,DS,2008.0,Misc,Take-Two Interactive,Cat Daddy Games,E
NBA Live 2004,PS2,2003.0,Sports,Electronic Arts,EA Sports,E
Call of Duty 2,X360,2005.0,Shooter,Activision,Infinity Ward,T
Rayman Raving Rabbids: TV Party,Wii,2008.0,Misc,Ubisoft,"Ubisoft Paris, Ubisoft Montpellier",E10+
Pokémon Mystery Dungeon: Blue Rescue Team,DS,2005.0,Role-Playing,Nintendo,ChunSoft,E
Dark Souls,PS3,2011.0,Role-Playing,Namco Bandai Games,From Software,M
Just Dance 3,X360,2011.0,Misc,Ubisoft,Ubisoft,E10+
Battlefield 4,XOne,2013.0,Shooter,Electronic Arts,EA DICE,M
Fire Emblem: Awakening,3DS,2012.0,Role-Playing,Nintendo,Intelligent Systems,T
Need for Speed: The Run,PS3,2011.0,Action,Electronic Arts,Black Box,T
Dragon Age: Inquisition,PS4,2014.0,Role-Playing,Electronic Arts,BioWare,M
Dead Space,PS3,2008.0,Action,Electronic Arts,EA Redwood Shores,M
Mortal Kombat vs. DC Universe,PS3,2008.0,Fighting,Midway Games,Midway,T
TouchMaster,DS,2007.0,Puzzle,Midway Games,Midway Studios - San Diego,E10+
Tenchu: Stealth Assassins,PS,1997.0,Action,Activision,Acquire,M
Harry Potter and the Chamber of Secrets,GBA,2002.0,Action,Electronic Arts,Eurocom Entertainment Software,E
Kingdom Hearts 358/2 Days,DS,2009.0,Role-Playing,Square Enix,h.a.n.d. Inc.,E10+
Skate 3,PS3,2010.0,Sports,Electronic Arts,EA Black Box,T
Need for Speed Rivals,PS4,2013.0,Racing,Electronic Arts,Ghost Games,E10+
Spyro: Enter the Dragonfly,PS2,2002.0,Platform,Universal Interactive,Check Six Games,E
Devil May Cry 2,PS2,2003.0,Action,Capcom,Capcom,M
Hot Shots Golf: Open Tee,PSP,2004.0,Sports,Sony Computer Entertainment,Clap Hanz,E10+
Forza Horizon,X360,2012.0,Racing,Microsoft Game Studios,"PLAYGROUND, Playground Games",T
Tom Clancys Rainbow Six: Vegas,X360,2006.0,Shooter,Ubisoft,Ubisoft Montreal,M
Crash Nitro Kart,PS2,2003.0,Racing,Vivendi Games,Vicarious Visions,E
Resident Evil 6,X360,2012.0,Shooter,Capcom,Capcom,M
Grand Theft Auto: San Andreas,XB,2005.0,Action,Take-Two Interactive,Rockstar North,AO
NBA Street Vol. 2,PS2,2003.0,Sports,Electronic Arts,Electronic Arts,E
Def Jam Vendetta,PS2,2003.0,Fighting,Electronic Arts,Aki Corp.,T
Kirby Squeak Squad,DS,2006.0,Platform,Nintendo,"Flagship, HAL Labs",E
Burnout Paradise,PS3,2008.0,Racing,Electronic Arts,Criterion Games,E10+
The Sims 3,PS3,2010.0,Simulation,Electronic Arts,The Sims Studio,T
FIFA Soccer 09,X360,2008.0,Sports,Electronic Arts,EA Canada,E
Dragon Ball Z: Budokai 3,PS2,2004.0,Fighting,Atari,Dimps Corporation,T
Call of Duty: World at War,Wii,2008.0,Shooter,Activision,Exakt,M
Tom Clancys Ghost Recon,PS2,2002.0,Shooter,Ubisoft,Ubisoft,M
BioShock Infinite,X360,2013.0,Shooter,Take-Two Interactive,Irrational Games,M
X-Men Legends,PS2,2004.0,Role-Playing,Activision,Raven Software,T
Mortal Kombat vs. DC Universe,X360,2008.0,Fighting,Midway Games,Midway,T
Destiny: The Taken King,PS4,2015.0,Shooter,Activision,Bungie,T
Red Faction,PS2,2001.0,Shooter,THQ,Volition Inc.,M
The Sims: Makin Magic,PC,2003.0,Simulation,Electronic Arts,Maxis,T
Mario Party: Island Tour,3DS,2013.0,Misc,Nintendo,"Nintendo, Nd Cube",E
MX Unleashed,PS2,2004.0,Racing,THQ,Rainbow Studios,E
PaRappa The Rapper,PS,1996.0,Misc,Sony Computer Entertainment,NanaOn-Sha,K-A
Guitar Hero: World Tour,PS3,2008.0,Misc,Activision,Neversoft Entertainment,T
Need for Speed: Shift,X360,2009.0,Racing,Electronic Arts,Slightly Mad Studios,E
Diablo III,PS3,2013.0,Role-Playing,Activision,Blizzard Entertainment,M
LittleBigPlanet 3,PS4,2014.0,Platform,Sony Computer Entertainment,Sumo Digital,E
Star Wars Rogue Leader: Rogue Squadron II,GC,2001.0,Simulation,LucasArts,Factor 5,T
Mario Super Sluggers,Wii,2008.0,Sports,Nintendo,Namco Bandai Games,E
Monopoly,Wii,2008.0,Misc,Electronic Arts,Electronic Arts,E
Madden NFL 09,PS3,2008.0,Sports,Electronic Arts,EA Tiburon,E
Batman: Arkham Origins,X360,2013.0,Action,Warner Bros. Interactive Entertainment,WB Games Montreal,T
Game Party 2,Wii,2008.0,Misc,Midway Games,Midway,E
Mortal Kombat: Deception,PS2,2004.0,Fighting,Midway Games,Midway,M
NBA 2K17,PS4,2016.0,Sports,Take-Two Interactive,Visual Concepts,E
Toy Story Mania!,Wii,2009.0,Misc,Disney Interactive Studios,Papaya Studios,E
Star Fox Adventures,GC,2002.0,Adventure,Nintendo,Rare Ltd.,T
Madden NFL 25,PS3,2013.0,Sports,Electronic Arts,EA Sports,E
Dynasty Warriors 3,PS2,2001.0,Action,THQ,Omega Force,T
Madden NFL 06,XB,2005.0,Sports,Electronic Arts,EA Sports,E
Shrek 2,PS2,2004.0,Platform,Activision,"Luxoflux, Inc.",E
The Legend of Dragoon,PS,1999.0,Role-Playing,Sony Computer Entertainment,SCEI,T
